protein_id,contig_id,keywords
YP_001798553.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp35 
YP_001798554.1,Acidianus filamentous virus 9,viral structural protein 
YP_001798555.1,Acidianus filamentous virus 9,viral structural protein 
YP_001798556.1,Acidianus filamentous virus 9,putative glycosyltransferase 
YP_001798557.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp39 
YP_001798558.1,Acidianus filamentous virus 9,viral structural protein 
YP_001798559.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp41 
YP_001798560.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp42 
YP_001798561.1,Acidianus filamentous virus 9,putative glycosyltransferase 
YP_001798562.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp44 
YP_001798563.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp45 
YP_001798564.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp46 
YP_001798565.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp47 
YP_001798566.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp48 
YP_001798567.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp49 
YP_001798568.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp50 
YP_001798569.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp51 
YP_001798570.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp52 
YP_001798571.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp53 
YP_001798572.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp54 
YP_001798573.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp55 
YP_001798574.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp56 
YP_001798575.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp57 
YP_001798576.1,Acidianus filamentous virus 9,putative glycosyltransferase 
YP_001798577.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp59 
YP_001798578.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp60 
YP_001798579.1,Acidianus filamentous virus 9,putative methyltransferase 
YP_001798580.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp62 
YP_001798581.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp63 
YP_001798582.1,Acidianus filamentous virus 9,viral structural protein 
YP_001798583.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp65 
YP_001798584.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp66 
YP_001798585.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp67 
YP_001798586.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp68 
YP_001798587.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp69 
YP_001798588.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp70 
YP_001798589.1,Acidianus filamentous virus 9,viral structural protein 
YP_001798590.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp72 
YP_001798591.1,Acidianus filamentous virus 9,hypothetical protein AFV9_gp73 
YP_002221466.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221467.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221468.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221469.1,Sulfolobus spindle-shaped virus 5,putative HTH-5 transcription regulator 
YP_002221470.1,Sulfolobus spindle-shaped virus 5,structural protein VP1 
YP_002221471.1,Sulfolobus spindle-shaped virus 5,structural protein VP3 
YP_002221472.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221473.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221474.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221475.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221476.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221477.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221478.1,Sulfolobus spindle-shaped virus 5,integrase 
YP_002221479.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221480.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221481.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221482.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221483.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221484.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221485.1,Sulfolobus spindle-shaped virus 5,putative transcription regulator 
YP_002221486.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221487.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221488.1,Sulfolobus spindle-shaped virus 5,"hypothetical protein, partial "
YP_002221489.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221490.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221491.1,Sulfolobus spindle-shaped virus 5,putative RHH protein 
YP_002221492.1,Sulfolobus spindle-shaped virus 5,putative C2H2-type zinc finger 
YP_002221493.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221494.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221495.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221496.1,Sulfolobus spindle-shaped virus 5,putative C2H2-type zinc finger 
YP_002221497.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221498.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_002221499.1,Sulfolobus spindle-shaped virus 5,hypothetical protein 
YP_003331406.1,Acidianus spindle-shaped virus 1,VP2-like protein 
YP_003331407.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331408.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331409.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331410.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331411.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331412.1,Acidianus spindle-shaped virus 1,DnaA-like protein 
YP_003331413.1,Acidianus spindle-shaped virus 1,integrase 
YP_003331414.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331415.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331416.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331417.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331418.1,Acidianus spindle-shaped virus 1,Rad3-like helicase 
YP_003331419.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331420.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331421.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331422.1,Acidianus spindle-shaped virus 1,putative HTH transcriptional regulator 
YP_003331423.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331424.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331425.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331426.1,Acidianus spindle-shaped virus 1,zinc finger protein 
YP_003331427.1,Acidianus spindle-shaped virus 1,zinc finger protein 
YP_003331428.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331429.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331430.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331431.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331432.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331433.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331434.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331435.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331436.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331437.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331438.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331439.1,Acidianus spindle-shaped virus 1,putative end-filament protein 
YP_003331440.1,Acidianus spindle-shaped virus 1,hypothetical protein 
YP_003331441.1,Acidianus spindle-shaped virus 1,putative HTH transcriptional regulator 
YP_003331442.1,Acidianus spindle-shaped virus 1,VP1-like protein 
YP_003331443.1,Acidianus spindle-shaped virus 1,VP3-like protein 
YP_003331451.1,Sulfolobus spindle-shaped virus 6,VP2-like protein 
YP_003331452.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp02 
YP_003331453.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp03 
YP_003331454.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp04 
YP_003331455.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp05 
YP_003331456.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp06 
YP_003331457.1,Sulfolobus spindle-shaped virus 6,DnaA-like protein 
YP_003331458.1,Sulfolobus spindle-shaped virus 6,integrase 
YP_003331459.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp09 
YP_003331460.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp10 
YP_003331461.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp11 
YP_003331462.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp12 
YP_003331463.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp13 
YP_003331464.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp14 
YP_003331465.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp15 
YP_003331466.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp16 
YP_003331467.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp17 
YP_003331468.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp18 
YP_003331469.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp19 
YP_003331470.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp20 
YP_003331471.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp21 
YP_003331472.1,Sulfolobus spindle-shaped virus 6,CopG-like RHH protein 
YP_003331473.1,Sulfolobus spindle-shaped virus 6,zinc finger protein 
YP_003331474.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp24 
YP_003331475.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp25 
YP_003331476.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp26 
YP_003331477.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp27 
YP_003331478.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp28 
YP_003331479.1,Sulfolobus spindle-shaped virus 6,putative end-filament protein 
YP_003331480.1,Sulfolobus spindle-shaped virus 6,hypothetical protein SSSV6_gp30 
YP_003331481.1,Sulfolobus spindle-shaped virus 6,putative HTH transcriptional regulator 
YP_003331482.1,Sulfolobus spindle-shaped virus 6,VP1-like protein 
YP_003331483.1,Sulfolobus spindle-shaped virus 6,VP3-like protein 
YP_003331484.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp01 
YP_003331485.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp02 
YP_003331486.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp03 
YP_003331487.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp04 
YP_003331488.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp05 
YP_003331489.1,Sulfolobus spindle-shaped virus 7,DnaA-like protein 
YP_003331490.1,Sulfolobus spindle-shaped virus 7,integrase 
YP_003331491.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp08 
YP_003331492.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp09 
YP_003331493.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp10 
YP_003331494.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp11 
YP_003331495.1,Sulfolobus spindle-shaped virus 7,Rad3-like helicase 
YP_003331496.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp13 
YP_003331497.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp14 
YP_003331498.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp15 
YP_003331499.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp16 
YP_003331500.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp17 
YP_003331501.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp18 
YP_003331502.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp19 
YP_003331503.1,Sulfolobus spindle-shaped virus 7,CopG-like RHH protein 
YP_003331504.1,Sulfolobus spindle-shaped virus 7,zinc finger protein 
YP_003331505.1,Sulfolobus spindle-shaped virus 7,zinc finger protein 
YP_003331506.1,Sulfolobus spindle-shaped virus 7,CRISPR-like protein 
YP_003331507.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp24 
YP_003331508.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp25 
YP_003331509.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp26 
YP_003331510.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp27 
YP_003331511.1,Sulfolobus spindle-shaped virus 7,putative end-filament protein 
YP_003331512.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp29 
YP_003331513.1,Sulfolobus spindle-shaped virus 7,hypothetical protein SSSV7_gp30 
YP_003331514.1,Sulfolobus spindle-shaped virus 7,putative HTH transcriptional regulator 
YP_003331515.1,Sulfolobus spindle-shaped virus 7,VP1-like protein 
YP_003331516.1,Sulfolobus spindle-shaped virus 7,VP3-like protein 
YP_003591075.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_A259 
YP_003591076.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_F70 
YP_003591077.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C141 
YP_003591078.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_E65 
YP_003591079.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_A55 
YP_003591080.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B72 
YP_003591081.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C54a 
YP_003591082.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C86 
YP_003591083.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_A509 
YP_003591084.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_F124 
YP_003591085.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_A103 
YP_003591086.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_E132 
YP_003591087.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B60 
YP_003591088.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B197 
YP_003591089.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B631 
YP_003591090.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B67 
YP_003591091.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_D87 
YP_003591092.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B116 
YP_003591093.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_A105 
YP_003591094.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B71 
YP_003591095.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C211 
YP_003591096.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B140 
YP_003591097.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C101 
YP_003591098.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C54b 
YP_003591099.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B66 
YP_003591100.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_F98 
YP_003591101.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C96 
YP_003591102.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_A118 
YP_003591103.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C73 
YP_003591104.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B265 
YP_003591105.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_A110 
YP_003591106.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_B204 
YP_003591107.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_A345 
YP_003591108.1,Sulfolobus turreted icosahedral virus 2,hypothetical protein STIV2_C510 
YP_003726.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF150 
YP_003727.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF90 
YP_003728.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF99 
YP_003729.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF72 
YP_003730.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF157 
YP_003731.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF59a 
YP_003732.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF95 
YP_003733.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF59b 
YP_003734.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF77 
YP_003735.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF48 
YP_003736.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF166 
YP_003737.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF144 
YP_003738.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF115 
YP_003739.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF135 
YP_003740.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF426 
YP_003741.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF74 
YP_003742.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF223 
YP_003743.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF65 
YP_003744.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF94 
YP_003745.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF110 
YP_003746.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF195 
YP_003747.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF221 
YP_003748.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF137 
YP_003749.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF132 
YP_003750.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF140 
YP_003751.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF313 
YP_003752.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF146 
YP_003753.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF102 
YP_003754.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF807 
YP_003755.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF55 
YP_003756.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF307 
YP_003757.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF274 
YP_003758.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF52 
YP_003759.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF80 
YP_003760.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF300 
YP_003761.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF224 
YP_003762.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF116 
YP_003763.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF63 
YP_003764.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF108 
YP_003765.1,Acidianus filamentous virus 1,hypothetical protein AFV1_ORF75 
YP_003773384.1,Hyperthermophilic Archaeal Virus 2,primase/DNA polymerase 
YP_003773385.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp02 
YP_003773386.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp03 
YP_003773387.1,Hyperthermophilic Archaeal Virus 2,"AAA-ATPase, CDC48-type "
YP_003773388.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp05 
YP_003773389.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp06 
YP_003773390.1,Hyperthermophilic Archaeal Virus 2,IS element Dka2 orfA 
YP_003773391.1,Hyperthermophilic Archaeal Virus 2,IS element Dka2 orfB 
YP_003773392.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp09 
YP_003773393.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp10 
YP_003773394.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp11 
YP_003773395.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp12 
YP_003773396.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp13 
YP_003773397.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp14 
YP_003773398.1,Hyperthermophilic Archaeal Virus 2,hypothetical protein HAV2_gp15 
YP_003773399.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp01 
YP_003773400.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp02 
YP_003773401.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp03 
YP_003773402.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp04 
YP_003773403.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp05 
YP_003773404.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp06 
YP_003773405.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp07 
YP_003773406.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp08 
YP_003773407.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp09 
YP_003773408.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp10 
YP_003773409.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp11 
YP_003773410.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp12 
YP_003773411.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp13 
YP_003773412.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp14 
YP_003773413.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp15 
YP_003773414.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp16 
YP_003773415.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp17 
YP_003773416.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp18 
YP_003773417.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp19 
YP_003773418.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp20 
YP_003773419.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp21 
YP_003773420.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp22 
YP_003773421.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp23 
YP_003773422.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp24 
YP_003773423.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp25 
YP_003773424.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp26 
YP_003773425.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp27 
YP_003773426.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp28 
YP_003773427.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp29 
YP_003773428.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp30 
YP_003773429.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp31 
YP_003773430.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp32 
YP_003773431.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp33 
YP_003773432.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp34 
YP_003773433.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp35 
YP_003773434.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp36 
YP_003773435.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp37 
YP_003773436.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp38 
YP_003773437.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp39 
YP_003773438.1,Hyperthermophilic Archaeal Virus 1,hypothetical protein HAV1_gp40 
YP_005271223.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271224.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271225.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271226.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271227.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271228.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271229.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271230.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271231.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271232.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271233.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271234.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271235.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271236.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271237.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271238.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271239.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271240.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271241.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271242.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271243.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271244.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271245.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271246.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271247.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271248.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271249.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005271250.1,Thermococcus prieurii virus 1,unnamed protein product 
YP_005352787.1,Haloarcula hispanica icosahedral virus 2,putative protein 1 
YP_005352788.1,Haloarcula hispanica icosahedral virus 2,putative protein 2 
YP_005352789.1,Haloarcula hispanica icosahedral virus 2,putative protein 3 
YP_005352790.1,Haloarcula hispanica icosahedral virus 2,putative protein 4 
YP_005352791.1,Haloarcula hispanica icosahedral virus 2,VP1 
YP_005352792.1,Haloarcula hispanica icosahedral virus 2,putative protein 6 
YP_005352793.1,Haloarcula hispanica icosahedral virus 2,putative ATPase 
YP_005352794.1,Haloarcula hispanica icosahedral virus 2,putative protein 8 
YP_005352795.1,Haloarcula hispanica icosahedral virus 2,putative protein 9 
YP_005352796.1,Haloarcula hispanica icosahedral virus 2,putative protein 10 
YP_005352797.1,Haloarcula hispanica icosahedral virus 2,putative protein 11 
